IslandID,Island Size,Terrain Type,Vegetation Type,Distance from Mainland,Avg Temperature,Avg Humidity,Flora and Fauna Changes,Growth Patterns,Unexplain Sounds Count,Visual Anomalies,pH Change,Type
1271,287.59663639848804,Plains,Grasslands,418.9511129440243,23.31182133647396,44.48611337514115,No Effect,Normal,Moderate,None,0.1122444943503647,Sasquatch
1401,40.23995958149164,Forested,Coniferous Forests,171.76884517254152,7.918171423432645,78.91836365022014,No Effect,Abnormal,Moderate,Frequent,-0.970084691,Jersey Devil
331,48.626234861564136,,Deciduous Forests,,16.436757712060054,71.64193193549141,Decreasing,Abnormal,Low,Occasional,-0.043464746,Jersey Devil
462,266.27642679830245,Desert,Desert Vegetation,,34.494416774237266,25.06425186903711,No Effect,Abnormal,Moderate,Frequent,0.1290244505260365,Chupacabra
692,361.9716081183626,Coastal,Mangroves,235.0937087547036,17.04805845410795,84.09962928129647,,Abnormal,Low,,0.1560107757047683,Sasquatch
1665,314.4575411679178,Forested,Deciduous Forests,320.71025196468725,12.223588236198328,80.83553096084992,,Normal,High,Occasional,0.012118623,Sasquatch
1242,270.5231807449356,Mountainous,Tundra Vegetation,444.8622570516805,5.468030938908017,63.83491277653401,,Abnormal,Low,Occasional,0.180828055,Sasquatch
1573,60.18590681909963,Coastal,Cultivated Land,174.3699537826862,41.30998444676361,79.37353539939556,No Effect,,,Occasional,-0.29005009,Mothman
494,352.37929426978565,Plains,Mixed Forests,447.1689224,14.210205760120113,47.634781899282586,No Effect,Normal,,Occasional,0.1557216968074669,Thunderbird
905,209.2668278474814,Swamp,,262.2744491789689,23.37557579252417,82.18677562110426,No Effect,Normal,,None,-0.891765629,Wendigo
1181,259.2013602179919,Mountainous,Grasslands,111.40580210298565,10.579221646624378,72.45154409,No Effect,Normal,High,,,Sasquatch
1686,,Swamp,,85.52531849106252,12.078882382490717,96.51909785227556,No Effect,Normal,Moderate,,-0.523363156,Jersey Devil
1498,199.7304256776848,Mountainous,Mixed Forests,490.0281579589935,,53.49975914710956,No Effect,Normal,,,0.1869250309070883,Ropen
964,,Plains,Cultivated Land,447.8790776177651,26.89865293076801,67.20084220863149,Decreasing,Normal,High,Frequent,0.013991631,Chupacabra
1046,46.33637266208834,Plains,Grasslands,104.95021307088942,27.755534816798537,60.89200817818611,No Effect,Abnormal,Low,Occasional,-0.549579808,Mothman
1225,74.55565813739646,Coastal,,311.0732852078869,18.34126141555288,73.80646299,Decreasing,Abnormal,None,Occasional,-0.075997291,Mothman
1366,41.93041488841453,Plains,Deciduous Forests,216.4085381179875,6.574876308485883,54.675544000431145,Decreasing,Normal,Low,Frequent,,Jersey Devil
350,72.75098766100866,Plains,Grasslands,224.38711444470724,21.59253733429831,55.09812429656146,,Normal,Low,Occasional,,Mothman
590,,Forested,Coniferous Forests,,10.502938061723944,74.12375182886325,No Effect,Normal,High,Occasional,-0.337564662,Jersey Devil
67,,Mountainous,Mixed Forests,,0.9752515613471312,80.03595048023332,,Normal,Moderate,None,0.2199779170580951,Thunderbird
1740,269.5633503363273,Mountainous,Coniferous Forests,379.5409477371032,10.114594581940514,77.44451056750844,Decreasing,Abnormal,Low,Frequent,0.1081235261396693,Yeti
1729,133.24210721715133,Forested,Deciduous Forests,253.6113190235777,11.707809130494711,84.65093961130216,No Effect,Normal,Low,Occasional,0.1862203624872708,Chupacabra
124,148.13192804751313,Mountainous,Coniferous Forests,,4.418699751,69.07664057594017,,Normal,None,Occasional,0.016649207,Chupacabra
834,36.22816253706002,Urban settlements,Grasslands,470.5408646642407,17.71410190323524,50.27561326508685,Decreasing,Normal,Moderate,Frequent,,Mothman
744,336.10356580973865,Mountainous,Tundra Vegetation,406.3464376634191,-4.886139907,,No Effect,Normal,Moderate,None,0.1285534827119092,Sasquatch
1222,191.7552909220225,Forested,Deciduous Forests,362.00204640376666,18.292989991729552,66.74242192771482,Decreasing,Abnormal,None,None,,Ropen
1483,49.234562378399474,Forested,Coniferous Forests,243.7740979099931,23.186239060054348,80.19013746783354,No Effect,Abnormal,Low,Occasional,,Jersey Devil
693,49.742726117878185,,Mixed Forests,343.38714888779225,,75.84713520720854,No Effect,Abnormal,Moderate,Frequent,-0.390867949,Jersey Devil
888,31.409958566336925,Forested,Deciduous Forests,164.3112520207873,15.881219638417868,80.75840914,No Effect,Abnormal,Low,,-0.482845805,Jersey Devil
381,260.9784021474699,Tundra,Tundra Vegetation,619.7243615516869,-6.157915148,56.40026077703696,No Effect,Normal,None,Occasional,0.004827532,Yeti
538,185.97940348732885,Forested,Mixed Forests,455.77172992784034,17.36491794850852,82.58199994347187,No Effect,Normal,None,Occasional,0.1741154700170855,Chupacabra
162,251.9483380298236,Mountainous,Coniferous Forests,209.4350882787776,10.550938260541722,53.791528506755625,No Effect,Normal,Low,Occasional,0.008937228,Yeti
1494,158.31924850083482,Forested,Deciduous Forests,258.8347961440608,16.43180166034051,65.87279710742742,No Effect,Normal,Low,Frequent,0.2491749975460515,Ropen
259,71.63230314,Forested,Coniferous Forests,,14.995933188688165,59.63807264166382,No Effect,Normal,Low,None,0.1010334511890529,Chupacabra
411,35.99249143123424,,Coniferous Forests,284.14222730108605,15.826715476403312,75.32292769,No Effect,Abnormal,Moderate,None,-0.047797545,Banshee
1623,38.38274968,Plains,Cultivated Land,,15.631535470499966,56.48383358513038,Decreasing,Abnormal,None,None,-0.517033765,Jersey Devil
1375,186.09422407687856,Mountainous,Grasslands,309.5639350222947,6.195744300420892,70.03534386958083,No Effect,Normal,Moderate,None,-0.025857672,Yeti
1533,,Desert,Desert Vegetation,261.49554879347426,17.024623638661037,29.69616928439301,Decreasing,Normal,None,Occasional,,Chupacabra
481,183.89791585544023,Tundra,Tundra Vegetation,239.38526843249025,-4.339705776,78.52634608,No Effect,Normal,None,Occasional,0.090288356,Yeti
425,286.0627973362208,Mountainous,Tundra Vegetation,,2.334066829882868,61.542870325177816,Increasing,Abnormal,Moderate,,0.019966956,Sasquatch
1343,198.41278709124683,Plains,Mixed Forests,221.2847037,17.481623822216747,73.64724076,No Effect,Normal,Low,None,0.1283108774068477,Ropen
1116,232.8206802,Mountainous,Coniferous Forests,556.4100088838871,10.044529223622988,51.49409017211851,Decreasing,Normal,Low,None,,Wendigo
674,,Forested,Coniferous Forests,274.7608060123773,7.805311687211077,76.33412362714853,No Effect,Abnormal,High,,-0.210183338,Wendigo
774,276.0298770801096,Forested,Deciduous Forests,,14.278867531393832,79.82867745182202,Decreasing,Normal,,None,0.2821243696403979,Thunderbird
787,390.0717466735104,Forested,Deciduous Forests,,10.572911143256867,70.32189685396132,No Effect,Normal,Low,Occasional,,Sasquatch
845,251.9855045890584,,Tundra Vegetation,55.43084433614656,6.777871209175971,63.22223768016233,No Effect,,High,None,0.1021888587300943,Ropen
1487,237.10771960361035,Coastal,Mangroves,404.1701023039676,13.787386810322618,80.85076226776859,No Effect,Normal,Moderate,Frequent,0.2722466179585309,Thunderbird
168,212.51751671595017,Tundra,Tundra Vegetation,264.69762806170434,,65.04205365714834,Increasing,Normal,Low,,,Yeti
926,,Mountainous,Coniferous Forests,494.99011840417086,2.673003414,58.98393277,No Effect,Normal,Low,None,-0.022003172,Yeti
611,,Plains,Mixed Forests,,15.87116969190515,60.84283280326149,,,None,,0.054183788,Ropen
254,40.405182330809936,Swamp,Grasslands,212.4649748002309,12.308156909737669,80.13622303309447,No Effect,Normal,Low,Occasional,-0.345253278,Jersey Devil
1223,336.69597247741785,,Mixed Forests,,6.362491659638296,68.28394127899578,Increasing,Normal,Moderate,Occasional,0.1993012717834005,Thunderbird
73,54.11859615149009,Swamp,Mangroves,273.26321667101405,21.46632786719325,90.52496338736896,No Effect,Normal,Moderate,Occasional,-0.456675607,Jersey Devil
109,87.30340857117788,,Grasslands,150.7554175,8.043060953,32.73147883,Decreasing,Normal,Moderate,None,0.1482877968935064,Chupacabra
1090,260.0909762466877,Plains,Deciduous Forests,486.83512690371776,13.35755042103349,41.30763937555464,Increasing,Abnormal,Low,Occasional,0.075872077,Sasquatch
903,38.68050102537185,Forested,Mixed Forests,468.7776477,17.51479537,82.10233268653232,No Effect,Abnormal,Moderate,Frequent,-0.67283871,Jersey Devil
316,,Forested,Coniferous Forests,253.4101274248916,9.364751009607357,66.45435744276651,Decreasing,Abnormal,High,Frequent,0.1876401427231049,Chupacabra
1006,151.61655402985903,Desert,Desert Vegetation,284.1783100309679,36.99649462523231,44.067462177128114,Decreasing,Abnormal,Low,Frequent,0.008308794,Chupacabra
720,380.1288372924057,Forested,Coniferous Forests,395.0277250368992,0.6597169637295988,73.03180653,No Effect,Abnormal,Moderate,None,0.1029112242550674,Sasquatch
1602,38.95797674169122,Forested,Coniferous Forests,289.2199769,10.54138636212913,72.20658819360928,No Effect,Abnormal,High,None,-0.633270977,Jersey Devil
810,208.1408333677451,Forested,Mixed Forests,136.37482475064047,12.293931737949928,56.296940682195256,Decreasing,Normal,None,None,-0.784784386,Wendigo
1023,46.365912702990286,,Deciduous Forests,140.70192285321787,10.87758299,78.62291436780698,Decreasing,,Low,,0.035430979,Chupacabra
532,,Forested,Deciduous Forests,299.22815168402747,20.65307062418895,78.07671749106866,,Normal,Moderate,Frequent,,Banshee
1656,19.042690699656475,Plains,Grasslands,137.0261351619365,16.54849052650618,,No Effect,Abnormal,High,Frequent,-0.223806872,Banshee
51,304.84779891977024,Forested,Coniferous Forests,467.5982525587144,,79.02023346702387,Increasing,Abnormal,None,Frequent,0.1306500107576027,Sasquatch
786,40.298415090668925,Plains,Deciduous Forests,150.05493535816657,22.78472783209319,53.68978458873114,No Effect,Normal,High,Occasional,,Banshee
1167,75.94974372,Forested,,,5.8748464455923655,68.06905372,Increasing,Normal,High,None,0.2739926812526234,Thunderbird
483,152.96078262241392,Forested,Coniferous Forests,105.12485682256651,1.5970243713313037,86.32212421033495,Decreasing,Abnormal,Low,Occasional,-0.401878807,Wendigo
76,36.64241780793285,,,294.051185,33.15547396095423,71.39411415914866,No Effect,,Moderate,Frequent,-0.567976332,Mothman
1177,114.88114085019365,Desert,Desert Vegetation,81.61101119454796,33.54318734458671,33.460331282120094,No Effect,Normal,None,Frequent,0.1485636051665737,Chupacabra
1364,195.91455031575907,Forested,Coniferous Forests,412.4411125,9.635787190497012,76.09285644,,,Low,Frequent,-0.030026318,Yeti
906,33.43382850745317,Urban settlements,Grasslands,,21.66954917915654,58.49626459567186,No Effect,Abnormal,High,,,Banshee
478,409.3869323325704,Forested,Coniferous Forests,222.2017304461442,5.3388012748405895,80.55458283573091,,,None,Occasional,0.1601711051749608,Sasquatch
997,255.07629573320543,Plains,Mixed Forests,201.9178412235672,1.899647290810864,66.24365823,Decreasing,Normal,None,None,0.2034331457751566,Thunderbird
946,315.92244785347015,Forested,Coniferous Forests,304.2542505486624,9.837336738670276,84.96857543972628,No Effect,Normal,High,None,,Sasquatch
785,70.47990906930569,Urban settlements,Cultivated Land,645.1476841343024,29.703564203425888,36.02545578866312,,Abnormal,Moderate,None,-0.142899616,Mothman
405,,Forested,Mixed Forests,86.73414333745612,13.27565081068995,,,Abnormal,High,None,0.1178017946375574,Sasquatch
433,200.5508233887072,Forested,Deciduous Forests,392.5031620400613,10.454673101365742,71.47179798160998,No Effect,Normal,Low,Occasional,0.05352971,Yeti
1525,188.6617354786724,Forested,,,12.924325292122909,68.37547523303896,Decreasing,Normal,Moderate,Frequent,0.072125145,Chupacabra
1615,276.7915196773586,Coastal,Deciduous Forests,,14.49801069492441,77.46651547,No Effect,Normal,Low,None,,Ropen
141,58.319107783298485,Urban settlements,Mixed Forests,325.0447933448258,28.913429249634763,50.89280120145786,Decreasing,Abnormal,High,Occasional,-0.241625548,Mothman
865,132.12555678004097,Forested,Deciduous Forests,212.53733790670705,17.17243092,75.40789671872857,Decreasing,Normal,None,Occasional,0.058002902,Chupacabra
582,41.920421481273785,Urban settlements,Cultivated Land,222.34545692399865,15.025846328096105,,Decreasing,Abnormal,High,Frequent,-0.475868873,Banshee
1624,26.886534865454653,Plains,Deciduous Forests,306.87614903260845,3.132397398081074,66.05252163989557,No Effect,Normal,High,Frequent,-0.313139878,Banshee
1350,222.4847242323744,Tundra,Tundra Vegetation,264.3895473548212,-0.133148524,57.24838805584712,No Effect,Normal,High,None,0.092086715,Yeti
432,263.67487556863944,Forested,Coniferous Forests,310.65402275265745,1.7089940994385788,82.51325200467312,Decreasing,Abnormal,Low,None,0.1704507847392564,Chupacabra
806,234.1759687082494,Mountainous,Mixed Forests,,0.8718000044716714,69.24346029978147,,Normal,None,Frequent,0.2983112585498698,Ropen
271,292.9209814586854,Forested,Deciduous Forests,354.24618516861466,,72.91024101253574,,Normal,Low,Frequent,0.1407205054080459,Sasquatch
184,,Desert,,,31.544407771864485,28.76945278942858,No Effect,,Moderate,None,0.084059762,Chupacabra
730,43.48482384225528,Coastal,Mangroves,164.40116168269304,17.599230506186387,74.88548081,No Effect,Normal,Moderate,Occasional,,Jersey Devil
244,216.1864598330854,Plains,Grasslands,138.89030795775287,23.51023942852968,55.82892564768608,Increasing,Normal,Low,Occasional,-0.08810449,Yeti
1666,8.926974978240082,Plains,Mixed Forests,375.8803670472669,0.9978513936333452,62.76697287248376,Increasing,Normal,None,Occasional,0.2154124352810681,Chupacabra
628,19.291745125525686,Plains,Deciduous Forests,,0.5591334500985825,64.72772042329188,,Normal,High,,-0.16398125,Banshee
289,198.6112112918425,Tundra,Tundra Vegetation,,3.053421816682357,75.07571231026304,No Effect,Normal,None,Frequent,,Yeti
701,136.09162029812927,Forested,Coniferous Forests,452.2652860069792,4.685475208893825,79.73193720471676,No Effect,Normal,None,None,0.07402194,Ropen
859,42.649287872205775,Forested,Mixed Forests,,25.34756621579488,71.29303231812898,No Effect,Normal,Moderate,Frequent,-0.423135615,Jersey Devil
567,62.28977372977454,Coastal,,503.0267191965983,16.651958525277657,,Decreasing,Normal,High,Occasional,-0.17811066,Mothman
1288,282.6692701772809,Coastal,Grasslands,419.6864657547809,7.451926856,78.53224547617401,Increasing,Normal,None,Occasional,0.2369215287202265,Ropen
1690,160.87369433409702,Mountainous,Coniferous Forests,136.2361528641827,1.620880719883241,78.83934042705845,Decreasing,Normal,Low,None,,Thunderbird
250,226.3810685691475,Forested,Coniferous Forests,43.42570023385447,10.629780127145084,,Increasing,Abnormal,,Occasional,0.1465046661627384,Thunderbird
808,,Coastal,Mangroves,114.88087952469316,28.77173911,80.76985994121101,Decreasing,Abnormal,High,Frequent,-0.334049688,Mothman
1137,123.5576789501836,Coastal,Grasslands,171.94744202061142,17.844268070040524,,Increasing,Normal,Low,Occasional,0.2960269245244433,Thunderbird
1175,52.29058776820808,Urban settlements,Deciduous Forests,343.1474271282953,4.295967792638379,,No Effect,Abnormal,High,Frequent,,Mothman
596,129.1159283067966,Desert,Desert Vegetation,391.30254839617874,31.78201614142152,25.999792489672696,Decreasing,Abnormal,Low,None,0.1076524189516211,Chupacabra
322,223.54040531761808,Mountainous,Tundra Vegetation,522.5995506758485,2.6889000888254904,82.90986181605633,Decreasing,Normal,Low,Occasional,-0.049698521,Yeti
583,276.9599858687226,Mountainous,Mixed Forests,182.66083261401707,6.758595064143895,77.69153682730641,No Effect,Normal,High,Occasional,0.098366709,Ropen
593,,Mountainous,Grasslands,,4.360209454800431,70.68788981326976,,Normal,Moderate,,0.174296706,Sasquatch
453,212.3156969,Plains,Mixed Forests,595.0099759491352,20.143540693027425,66.50209034250662,,Normal,High,None,0.3889283190053338,Thunderbird
1284,244.60596618485343,Coastal,Grasslands,,6.426804100436888,58.353126847022345,,Abnormal,None,None,0.1472133900403739,Ropen
570,43.41703585622066,Forested,Coniferous Forests,543.4144089728475,6.809013630666515,84.47722651059942,,Abnormal,None,Occasional,,Jersey Devil
944,240.17653743203857,Plains,,,19.297179286442805,65.57451300487722,No Effect,Normal,High,,,Sasquatch
170,125.23624002549222,Desert,Cultivated Land,141.30332509197353,50.703337311001945,41.21217017204898,,,None,None,0.1441338938791163,Chupacabra
979,,Forested,Deciduous Forests,381.0106799446893,11.457579679038686,67.18479363267326,Decreasing,Normal,High,,-0.162271416,Banshee
1087,112.47455169039873,Coastal,Deciduous Forests,215.10011877960727,17.939684180059693,,Increasing,Normal,Low,Occasional,0.2532669914691916,Thunderbird
1680,20.845065779487392,Urban settlements,Grasslands,230.8557355973872,16.714941538938383,62.63420541411339,Decreasing,,High,Frequent,,Banshee
300,270.79328247130627,Mountainous,Tundra Vegetation,400.4312217357349,11.00167242479354,62.22914209735767,Increasing,Normal,Low,Frequent,-0.023168894,Yeti
1444,144.09647813401068,Forested,,,,64.72735401,Decreasing,Abnormal,Low,None,-0.377980052,Wendigo
439,40.87383250714777,Coastal,Mangroves,436.6514373896384,20.667109833299147,80.22928353896985,Decreasing,Abnormal,High,Occasional,-0.540847929,Jersey Devil
1022,181.95653654378623,,Coniferous Forests,171.91120240142422,0.3875753821329919,,,Abnormal,Low,None,-0.300119841,Wendigo
1477,,Mountainous,Tundra Vegetation,,4.593065751667284,48.76367595805184,Decreasing,Normal,Low,Frequent,0.044048015,Yeti
464,,Mountainous,Tundra Vegetation,332.81265457186043,10.221822015257176,66.05054097784246,Decreasing,Normal,Low,Occasional,,Wendigo
1524,234.4283303592986,Swamp,Mangroves,,20.038768333728743,76.94452326753246,No Effect,,High,Occasional,,Wendigo
1304,38.23077414923349,Forested,,401.0422051019471,16.692433071841045,95.81551559788451,No Effect,Normal,None,Occasional,-0.620160124,Jersey Devil
923,218.7807512322142,Forested,Coniferous Forests,235.08722629657447,18.47782130064201,72.08742544364645,,Abnormal,Low,None,0.1590841080667921,Ropen
778,235.19524069878327,Forested,Deciduous Forests,319.6557391378341,17.62073311808795,,Increasing,,High,None,0.4973591214736156,Thunderbird
974,174.21714741572865,Plains,Mixed Forests,399.7211187038685,14.14462660064197,66.24337697599174,Decreasing,Normal,Low,Occasional,0.059400963,Chupacabra
175,234.46546468395812,Mountainous,Tundra Vegetation,458.3026381570289,3.5622790327943177,71.20309522724777,Increasing,Normal,Low,None,,Yeti
621,,Mountainous,Coniferous Forests,275.8426546116711,17.231698362533646,49.589689454708896,No Effect,Normal,Low,Frequent,-0.23539624,Wendigo
514,,Mountainous,Coniferous Forests,369.1957159653141,-0.289242747,52.97967151,Decreasing,Normal,Moderate,None,0.2225312053573152,Ropen
429,33.67447833864282,Urban settlements,Grasslands,270.97856755676685,23.79389828529596,78.03395368301392,No Effect,Abnormal,,Occasional,-0.21606365,Mothman
1165,44.39255152307612,Forested,Deciduous Forests,178.22454132314476,15.606539066285166,74.89354691897876,Decreasing,Normal,Moderate,Frequent,-0.44891656,Jersey Devil
792,208.8496238395362,Mountainous,Tundra Vegetation,289.48087622320475,0.6684080202424827,56.71741605099197,Decreasing,Normal,,Frequent,-0.034691002,Yeti
846,145.7079472839547,Mountainous,Grasslands,537.0312208,5.595618951635668,83.48788180423179,No Effect,Normal,Low,None,-0.594456869,Wendigo
414,35.00690768555084,Plains,,279.7823029421473,5.917148778725624,41.97000040595543,No Effect,Normal,Low,,,Banshee
198,208.82427084384412,,Mangroves,478.8268963245711,27.83086372162764,71.13841555294417,,Normal,High,Occasional,0.1894070908405914,Thunderbird
15,80.39554412118648,Forested,Mixed Forests,169.93639458653922,10.566216799964966,89.55013261793874,Decreasing,Abnormal,,None,0.2049151108579371,Chupacabra
265,225.99136784022213,Desert,Grasslands,95.11616881190524,15.254577223793362,53.35855642747434,No Effect,Normal,Low,None,0.1024736186267918,Chupacabra
522,,,Deciduous Forests,216.58831312932028,13.379050723832073,69.27185601376286,Decreasing,Abnormal,None,Frequent,0.035493206,Chupacabra
651,210.55164832351423,Tundra,Tundra Vegetation,,-8.942833159,45.43785869363597,Increasing,Normal,Low,,0.072371317,Yeti
772,273.1533311360852,Forested,Coniferous Forests,239.67180985592333,11.503427090491904,71.00349062956013,Decreasing,Normal,High,None,,Wendigo
1463,283.53497080483714,Coastal,Grasslands,439.6476841348241,20.72446614055169,69.25033226564467,No Effect,Normal,None,Occasional,0.2739366540520713,Ropen
1290,221.2418867122307,,Coniferous Forests,471.77017731181706,16.12182901173854,72.06955286690999,Decreasing,Normal,Low,None,0.2073497692036106,Ropen
610,,Tundra,Grasslands,,14.323382334919312,79.34730843900255,Decreasing,,Low,Occasional,-0.035767347,Yeti
706,,Swamp,Mixed Forests,236.7617778452004,8.942567462233635,93.68906101018766,No Effect,Abnormal,Moderate,Frequent,-0.909070398,Wendigo
575,189.5581432326062,Mountainous,Grasslands,548.4348105823553,12.591240404462717,,No Effect,Normal,High,None,,Thunderbird
199,,Forested,Coniferous Forests,261.89779838694585,8.316943285990138,84.77183219,No Effect,Normal,,Frequent,-0.226799171,Wendigo
1517,222.5080404087813,Mountainous,Grasslands,148.97617036198628,14.287169770149108,79.68762240112048,,Abnormal,Moderate,Frequent,,Wendigo
1190,19.82326987885002,Urban settlements,Cultivated Land,418.8892314281273,20.3879807,70.09601941260898,Decreasing,Abnormal,,Frequent,-0.54818952,Mothman
1269,38.59592702770071,Forested,Mixed Forests,145.5316669,14.719088794082824,85.18876208810332,No Effect,Abnormal,Moderate,Frequent,-0.471007246,Jersey Devil
398,,Desert,Desert Vegetation,,24.430444865202027,34.044198860172244,No Effect,,Low,None,0.1269615765441137,Chupacabra
527,,Forested,,445.57508434427126,18.223845122177504,78.44038348404844,Decreasing,Abnormal,Moderate,Occasional,-0.809989456,Wendigo
1132,237.18601666316147,Mountainous,Grasslands,229.33148356553423,8.549423917541729,56.72186338591494,No Effect,Normal,Low,None,0.1509694973530664,Ropen
1145,184.70161778627656,Forested,Coniferous Forests,256.1017446826979,11.666924135416084,65.03114771670992,Decreasing,Abnormal,Low,Frequent,-0.612371754,Wendigo
1259,33.420219782456385,Mountainous,Coniferous Forests,168.75998460897694,7.572100437708791,82.27783176180452,No Effect,Normal,Low,Occasional,-0.417801327,Mothman
1673,,Forested,,199.16866220842343,12.237411620390526,73.70057866295926,,Abnormal,Low,,0.1162816193057489,Sasquatch
352,308.20354008262774,Mountainous,Grasslands,203.81294458347045,-4.016599987,65.80075444307249,No Effect,Normal,None,None,0.093676564,Sasquatch
584,384.01195431220856,Forested,,,12.51824986443653,74.76467947612238,No Effect,Normal,Low,Occasional,0.3741383527478041,Thunderbird
310,202.54279968254417,Mountainous,Mixed Forests,292.8479511970123,12.151638784954509,87.23569804403755,Decreasing,Normal,Moderate,,-0.647050717,Wendigo
56,20.046325394189022,,Coniferous Forests,340.37179009366974,6.095470155643749,74.69753633520936,No Effect,Abnormal,Moderate,Occasional,-0.052274536,Banshee
513,,Plains,Grasslands,458.7441442800648,33.28352411225504,62.92501841541743,No Effect,,Low,Occasional,0.4132504534623075,Thunderbird
366,283.6628516973351,,Coniferous Forests,481.7065406200636,7.886537034157861,72.64714119,No Effect,Normal,Low,Frequent,0.1145159783263936,Sasquatch
561,59.667030141303215,Desert,Desert Vegetation,416.1997555881864,35.42997623024454,33.50825941706468,,Normal,Moderate,None,0.087492723,Chupacabra
43,218.75502935516872,Coastal,Deciduous Forests,,20.79190972717252,,No Effect,Abnormal,Low,,0.1878663025834925,Ropen
100,42.586948701475336,Plains,Mixed Forests,502.3515266819435,19.87109886275484,67.13104143,Decreasing,Abnormal,High,Occasional,-0.297668243,Jersey Devil
274,271.94155013573373,Coastal,Grasslands,,21.68123041561817,52.48867578,No Effect,Normal,High,Occasional,0.3966784764184499,Ropen
1265,218.8722926421508,,Grasslands,387.7330375950244,,64.66039239829821,No Effect,Normal,Moderate,Occasional,0.257610236,Ropen
101,190.3682132521891,Forested,Coniferous Forests,182.6564998470532,-4.876908573,80.45379300901661,Increasing,Normal,High,Occasional,-0.223627246,Wendigo
745,202.6905035891812,Mountainous,Grasslands,,,50.82794064509531,Decreasing,,None,None,-0.585614837,Wendigo
107,265.7342155208057,Forested,Coniferous Forests,,20.63596446,84.85070468,Decreasing,Normal,Low,Occasional,0.084226831,Chupacabra
529,222.98888384608733,Plains,Cultivated Land,,22.932932683537224,68.98472517747004,,Normal,None,Occasional,0.184421005,Ropen
1722,292.0805981,Swamp,Grasslands,,20.448009621820923,89.46720249,Increasing,Normal,Low,None,0.2359262609132505,Ropen
1029,,Swamp,,231.17926682493368,16.305973356390183,86.04112743,Decreasing,Normal,None,None,-0.227445074,Jersey Devil
1047,20.57895487,Forested,Deciduous Forests,253.82415136688803,,81.43325279534476,Decreasing,Abnormal,High,Occasional,,Banshee
1532,,Forested,Mixed Forests,,8.489067908873174,72.59994123,,Abnormal,High,Occasional,-0.348811557,Wendigo
670,304.3029867971241,Forested,Coniferous Forests,258.40477818142216,15.833584939923986,77.91567029530353,No Effect,Normal,None,Occasional,0.058176561,Sasquatch
932,24.56467889672001,Desert,Grasslands,98.98603587292548,30.140741085711745,48.26006235137951,Decreasing,Normal,Low,None,,Chupacabra
1360,22.602625062144824,Urban settlements,Cultivated Land,529.0762639012024,16.75055922359727,59.68141853932763,No Effect,Normal,High,Frequent,-0.305311497,Banshee
1285,233.1285646652903,,Tundra Vegetation,307.91046740482204,-1.178167552,84.07430585499468,,Normal,Moderate,None,,Yeti
128,194.95306850757183,Tundra,Tundra Vegetation,302.4322003727372,,65.62430444,No Effect,,Moderate,Occasional,-0.19625227,Wendigo
601,61.22845097436876,,Grasslands,94.82113796776991,11.582147276839768,36.56453786771357,No Effect,Abnormal,Moderate,Occasional,-0.202134568,Mothman
1174,41.62893004402756,Forested,Deciduous Forests,62.86629840848613,15.186537822655469,72.93083405953294,Decreasing,Abnormal,Moderate,Frequent,-0.375255145,Jersey Devil
371,230.1285770371637,Forested,,,14.452299619112662,68.90818221476138,No Effect,Normal,High,Occasional,-0.667140901,Wendigo
904,47.44806927276397,Swamp,,531.4360913195361,28.231384663818456,79.32541296510283,No Effect,Normal,,Occasional,-0.400380929,Jersey Devil
1247,47.74795591830947,Plains,Cultivated Land,470.76395501370695,22.411909930752813,58.105024943317815,No Effect,Normal,Moderate,Occasional,-0.145271861,Jersey Devil
544,32.783926748951004,Urban settlements,Mixed Forests,267.3622981680688,28.98129312775251,67.14047658288217,No Effect,Abnormal,High,,-0.591119265,Mothman
1465,205.43227353751345,Forested,Coniferous Forests,431.5707589879464,9.115684626335003,82.91825006621849,No Effect,Normal,Moderate,Occasional,0.1332307092231262,Sasquatch
1576,224.1082127,Mountainous,Coniferous Forests,67.21856489526425,13.191046097451537,67.25219532031561,Increasing,Abnormal,Moderate,None,,Ropen
694,,Tundra,Tundra Vegetation,255.24932494400943,-16.24595018,70.59939426872735,No Effect,Normal,None,None,-0.003177287,Yeti
1384,164.4367703275704,Plains,Grasslands,184.82464996307752,19.094265544476592,60.02109901232751,Increasing,Normal,Moderate,Frequent,0.049701397,Thunderbird
598,225.8685832937604,Forested,Mixed Forests,190.7844956632064,3.0541570982061543,61.77424381530443,Increasing,,Moderate,None,0.1816215944682185,Ropen
530,242.46822281376663,,Tundra Vegetation,328.59712264183474,5.439916732416778,57.98841627574156,No Effect,,Moderate,None,0.3268701198955983,Thunderbird
506,260.0796214970754,Forested,Mixed Forests,413.4169596,20.163732523840217,70.16590860526394,Increasing,Abnormal,Moderate,Frequent,0.1245448892463717,Sasquatch
1564,,Desert,Desert Vegetation,509.4622198552967,29.37665694267904,27.93669477572287,Decreasing,Normal,Low,None,0.1306358299220115,Chupacabra
1085,172.19544243470176,,Tundra Vegetation,,0.2419917827527227,86.04328417,No Effect,Abnormal,Moderate,Frequent,-0.044176356,Yeti
867,346.05965079052976,Coastal,Grasslands,181.25546846712783,,67.97111674,No Effect,,None,Occasional,0.2935318180380512,Thunderbird
643,203.2446134922345,Swamp,Grasslands,269.13538803230136,19.311226902495022,71.30894112843247,Decreasing,Normal,High,None,-0.315733187,Wendigo
